wavenumber,intensity
2181.7144164222873,0.2811613082885742
2184.810469208211,0.2651178240776062
2187.906521994135,0.27194899320602417
2191.0025747800587,0.2645789384841919
2194.0986275659825,0.276755690574646
2197.1946803519063,0.2594492733478546
2200.2907331378296,0.26684796810150146
2203.3867859237535,0.26036128401756287
2206.4828387096773,0.2671657204627991
2209.578891495601,0.2456342726945877
2212.674944281525,0.26088857650756836
2215.7709970674487,0.25434234738349915
2218.8670498533725,0.27104538679122925
2221.9631026392963,0.245549276471138
2225.05915542522,0.25737664103507996
2228.155208211144,0.25823765993118286
2231.2512609970677,0.2811441421508789
2234.347313782991,0.2651040256023407
2237.443366568915,0.2719363868236542
2240.5394193548386,0.2645716965198517
2243.6354721407624,0.276746928691864
2246.7315249266862,0.2594427168369293
2249.82757771261,0.2668425738811493
2252.923630498534,0.26035675406455994
2256.0196832844576,0.2671608328819275
2259.1157360703814,0.24562954902648926
2262.2117888563052,0.260884553194046
2265.3078416422286,0.25433847308158875
2268.4038944281524,0.2710413634777069
2271.499947214076,0.2455459088087082
2274.596,0.2573730945587158
2277.692052785924,0.2582358121871948
2280.7881055718476,0.28114229440689087
2283.8841583577714,0.26510268449783325
2286.980211143695,0.27193570137023926
2290.076263929619,0.26457151770591736
2293.1723167155424,0.27674660086631775
2296.268369501466,0.2594427168369293
2299.36442228739,0.2668427526950836
2302.460475073314,0.26035675406455994
2305.5565278592376,0.2671608328819275
2308.6525806451614,0.24562954902648926
2311.748633431085,0.260884553194046
2314.844686217009,0.2543386220932007
2317.940739002933,0.2710413634777069
2321.036791788856,0.2455459088087082
2324.13284457478,0.2573734521865845
2327.2288973607037,0.2582358121871948
2330.3249501466275,0.28114229440689087
2333.4210029325513,0.2651028335094452
2336.517055718475,0.2719358801841736
2339.613108504399,0.2645716965198517
2342.7091612903228,0.2767467498779297
2345.8052140762466,0.2594430446624756
2348.90126686217,0.2668427526950836
2351.9973196480937,0.26035693287849426
2355.0933724340175,0.26716116070747375
2358.1894252199413,0.24562972784042358
2361.285478005865,0.260884553194046
2364.381530791789,0.2543386220932007
2367.4775835777127,0.2710416913032532
2370.5736363636365,0.2455459088087082
2373.6696891495603,0.2573734521865845
2376.7657419354837,0.2582358121871948
2379.8617947214075,0.28114262223243713
2382.9578475073313,0.2651028335094452
2386.053900293255,0.2719358801841736
2389.149953079179,0.2645716965198517
2392.2460058651027,0.27674660086631775
2395.3420586510265,0.2594430446624756
2398.4381114369503,0.2668427526950836
2401.534164222874,0.26035693287849426
2404.630217008798,0.26716116070747375
2407.7262697947212,0.24562954902648926
2410.822322580645,0.260884553194046
2413.918375366569,0.254338800907135
2417.0144281524927,0.2710416913032532
2420.1104809384165,0.2455459088087082
